test_id,adult_males,subadult_males,adult_females,juveniles,pups
10177,6,6,42,21,21
10178,1,4,9,2,5
10179,1,2,6,4,1
10180,3,6,19,9,11
10181,2,3,11,9,3
10182,3,3,13,12,1
10183,0,2,1,3,0
10184,1,4,8,8,1
10185,3,3,17,5,5
10186,3,3,19,3,10
10187,2,3,11,6,4
10188,1,1,5,5,0
10189,5,11,54,42,9
10190,5,4,48,24,16
10191,1,3,15,4,9
10192,1,2,10,4,6
10193,3,4,11,16,2
10194,0,2,2,8,0
10195,1,3,9,5,2
10196,3,4,31,17,9
10197,2,2,12,5,9
10198,0,1,1,4,0
10199,1,3,6,8,0
10200,5,6,109,62,29
10201,2,3,17,4,9
10202,1,2,9,6,6
10203,1,2,15,6,6
10204,1,3,4,19,0
10205,1,4,19,12,5
10206,1,7,23,22,0
10207,0,3,6,2,4
10208,3,8,15,10,5
10209,2,3,8,8,2
10210,2,1,7,4,6
10211,5,4,22,19,4
10212,4,3,30,4,24
10213,2,2,11,6,7
10214,2,3,15,4,7
10215,4,3,24,7,17
10216,2,5,19,26,4
10217,3,7,50,57,6
10218,2,1,8,5,2
10219,2,5,31,6,9
10220,4,3,28,5,19
10221,4,2,48,6,25
10222,0,0,1,4,0
10223,1,1,4,1,1
10224,4,3,27,9,17
10225,0,5,9,19,1
10226,3,3,24,19,7
10227,4,3,33,18,14
10228,2,4,29,24,9
10229,7,3,55,17,29
10230,2,3,10,18,2
10231,1,3,8,4,0
10232,2,3,7,13,0
10233,7,3,43,4,31
10234,3,4,13,13,1
10235,1,2,1,7,0
10236,2,4,18,29,6
10237,1,4,16,15,3
10238,6,11,86,131,39
10239,0,1,3,2,0
10240,2,3,15,8,7
10241,7,3,61,12,42
10242,2,6,84,68,6
10243,1,1,5,2,2
10244,5,3,32,5,17
10245,1,5,11,14,3
10246,2,3,24,17,11
10247,2,3,9,4,3
10248,5,7,103,68,14
10249,1,2,7,15,2
10250,1,3,16,5,10
10251,5,6,75,79,22
10252,0,4,15,18,4
10253,3,8,48,133,10
10254,1,4,10,9,1
10255,1,3,19,16,3
10256,8,6,69,11,38
10257,1,7,18,47,4
10258,4,3,44,32,20
10259,4,11,78,82,17
10260,1,2,1,11,0
10261,1,2,10,8,3
10262,3,5,29,21,2
10263,3,5,13,24,2
10264,4,7,89,183,17
10265,13,5,72,8,52
10266,1,2,12,4,7
10267,3,1,18,16,4
10268,0,1,1,0,0
10269,0,1,1,5,0
10270,1,10,13,88,2
10271,4,2,15,11,6
10272,4,5,34,7,21
10273,1,0,4,4,1
10274,2,5,15,12,2
10275,2,7,11,9,4
10276,1,2,2,8,1
10277,2,2,29,14,4
10278,2,3,9,8,3
10279,1,3,4,13,1
10280,4,7,43,53,9
10281,6,3,64,12,35
10282,3,2,22,6,13
10283,6,5,42,17,20
10284,4,4,51,8,29
10285,5,5,39,8,28
10286,2,4,10,8,2
10287,5,9,115,172,17
10288,2,3,7,12,2
10289,2,3,11,0,7
10290,1,2,6,8,0
10291,1,2,5,12,0
10292,2,9,26,22,4
10293,2,6,35,64,6
10294,3,2,20,7,10
10295,0,5,2,9,0
10296,4,6,35,22,15
10297,5,5,31,6,24
10298,0,1,0,8,0
10299,7,4,45,11,29
10300,1,2,5,4,3
10301,0,4,9,3,3
10302,1,3,14,18,0
10303,0,1,1,4,0
10304,1,4,16,4,5
10305,5,3,46,4,31
10306,2,4,14,9,5
10307,1,2,13,9,4
10308,1,2,8,7,2
10309,0,1,4,3,0
10310,3,3,7,18,0
10311,4,4,23,7,13
10312,4,4,45,6,24
10313,9,7,75,45,34
10314,4,2,18,6,11
10315,3,2,17,6,8
10316,23,6,153,22,98
10317,0,4,10,12,2
10318,1,1,3,8,0
10319,1,5,14,29,0
10320,3,1,10,6,2
10321,2,2,9,6,7
10322,1,3,14,13,1
10323,5,9,79,27,26
10324,1,2,5,10,1
10325,2,3,6,6,0
10326,15,4,95,7,87
10327,1,6,8,11,2
10328,1,2,4,11,1
10329,4,2,22,9,10
10330,4,11,146,157,8
10331,2,5,16,9,3
10332,9,7,77,17,44
10333,3,3,15,16,2
10334,2,3,10,14,0
10335,0,2,2,2,0
10336,3,5,30,31,8
10337,7,7,83,57,12
10338,0,1,4,1,0
10339,12,6,108,18,63
10340,6,7,74,37,32
10341,5,3,22,18,5
10342,1,2,5,2,0
10343,3,5,22,4,16
10344,4,2,20,6,12
10345,2,5,21,15,13
10346,0,5,4,42,0
10347,1,3,9,8,1
10348,4,5,54,25,16
10349,0,3,5,0,3
10350,7,6,81,28,35
10351,2,3,10,7,5
10352,5,6,65,12,29
10353,4,3,19,3,16
10354,1,5,14,10,1
10355,5,7,53,17,24
10356,2,3,19,5,8
10357,5,2,32,13,19
10358,2,2,18,9,12
10359,1,4,4,5,1
10360,4,6,25,21,8
10361,2,5,15,15,3
10362,2,3,11,5,6
10363,2,4,15,9,0
10364,1,3,10,19,0
10365,3,7,81,72,16
10366,2,2,8,6,3
10367,3,5,19,10,7
10368,11,9,102,75,53
10369,2,4,13,9,7
10370,10,3,73,10,58
10371,6,4,57,33,6
10372,7,5,51,10,26
10373,1,6,41,79,7
10374,1,2,10,11,5
10375,1,3,5,0,3
10376,1,2,8,5,1
10377,3,8,29,34,13
10378,4,2,44,9,23
10379,5,6,51,42,19
10380,1,2,6,4,2
10381,3,4,20,17,6
10382,3,2,10,11,3
10383,1,5,9,15,0
10384,1,8,8,24,3
10385,1,1,0,7,0
10386,1,2,6,7,1
10387,3,3,18,14,8
10388,1,1,6,5,0
10389,10,3,62,10,40
10390,5,3,44,30,1
10391,2,2,12,9,2
10392,1,3,3,10,0
10393,2,1,12,1,9
10394,3,3,18,9,9
10395,3,2,29,28,0
10396,0,0,1,0,0
10397,5,4,23,8,10
10398,3,4,30,8,17
10399,1,4,15,19,3
10400,3,4,22,10,10
10401,4,3,27,6,14
10402,2,2,7,10,2
10403,3,5,13,12,3
10404,2,3,6,10,1
10405,1,2,1,4,0
10406,4,2,22,4,15
10407,3,4,63,41,9
10408,4,11,79,88,17
10409,1,2,7,6,2
10410,4,5,38,11,17
10411,3,2,32,1,20
10412,3,4,22,3,16
10413,2,4,17,21,3
10414,9,9,75,9,43
10415,2,1,14,3,6
10416,0,3,4,2,3
10417,0,1,3,1,2
10418,2,6,37,55,5
10419,3,7,24,25,8
10420,4,8,93,68,17
10421,1,5,15,21,0
10422,4,2,19,13,5
10423,3,6,13,6,9
10424,2,1,8,1,5
10425,2,1,8,3,3
10426,5,4,15,6,7
10427,0,2,4,6,0
10428,9,4,54,11,33
10429,1,2,6,32,0
10430,3,3,20,18,4
10431,12,7,93,19,47
10432,5,4,29,11,16
10433,7,7,68,18,33
10434,1,2,13,10,4
10435,4,3,19,4,13
10436,1,5,36,58,1
10437,0,2,3,3,0
10438,7,9,74,87,21
10439,1,3,6,1,3
10440,12,7,86,3,66
10441,3,3,28,17,0
10442,1,3,8,3,4
10443,0,6,15,73,0
10444,2,3,13,16,0
10445,4,3,37,10,21
10446,2,5,22,18,4
10447,4,3,18,14,2
10448,1,8,16,36,4
10449,1,2,7,10,0
10450,5,5,37,8,24
10451,0,5,9,20,0
10452,2,3,12,7,4
10453,1,2,7,4,0
10454,1,6,5,14,1
10455,3,3,18,12,7
10456,1,2,9,5,0
10457,6,9,108,67,26
10458,2,3,23,6,15
10459,3,4,20,7,16
10460,6,5,26,2,20
10461,4,5,32,10,16
10462,9,4,91,11,63
10463,2,3,9,7,4
10464,1,2,9,6,4
10465,5,3,30,9,22
10466,2,2,16,1,9
10467,1,1,9,7,0
10468,5,3,30,10,17
10469,2,6,18,14,5
10470,3,2,23,14,9
10471,12,5,91,10,68
10472,2,4,14,5,7
10473,5,4,25,5,16
10474,1,7,55,64,6
10475,1,2,9,2,5
10476,13,6,75,26,45
10477,2,3,10,8,5
10478,1,3,14,4,8
10479,0,2,5,3,0
10480,4,2,34,27,8
10481,1,3,17,10,5
10482,4,4,20,1,16
10483,0,4,3,3,2
10484,2,7,23,20,8
10485,7,3,28,8,22
10486,3,2,21,9,12
10487,5,4,19,10,6
10488,2,4,10,10,4
10489,3,3,35,26,7
10490,3,3,54,46,15
10491,2,4,14,2,9
10492,12,3,117,8,83
10493,0,3,4,5,0
10494,3,5,25,10,9
10495,3,3,10,3,6
10496,0,0,0,1,0
10497,1,2,9,7,5
10498,1,3,10,10,3
10499,2,1,7,8,3
10500,1,1,8,3,2
10501,0,1,7,0,3
10502,3,4,19,3,17
10503,2,5,40,33,8
10504,2,4,15,13,3
10505,2,7,29,58,5
10506,5,5,34,30,11
10507,2,2,63,40,2
10508,1,3,14,3,8
10509,1,2,8,4,1
10510,3,3,15,3,14
10511,4,3,41,2,28
10512,2,4,12,7,5
10513,5,4,46,22,18
10514,1,2,2,7,0
10515,0,0,0,2,0
10516,3,8,41,20,16
10517,2,3,12,6,4
10518,3,2,22,6,13
10519,2,3,12,6,1
10520,2,2,8,10,1
10521,1,1,10,4,5
10522,4,5,54,11,20
10523,4,3,38,16,24
10524,1,2,11,9,4
10525,0,1,4,4,2
10526,4,7,39,28,16
10527,8,5,90,56,14
10528,7,5,65,13,33
10529,4,6,49,35,5
10530,4,3,19,10,7
10531,5,1,51,29,15
10532,1,2,5,6,1
10533,3,4,30,9,16
10534,2,1,8,8,3
10535,5,2,42,4,34
10536,0,2,4,9,1
10537,2,3,7,2,5
10538,5,3,18,11,5
10539,5,3,36,7,24
10540,11,10,163,60,73
10541,1,2,7,6,2
10542,2,4,11,3,3
10543,0,3,1,0,0
10544,13,4,88,10,73
10545,4,5,30,48,5
10546,2,2,13,3,8
10547,14,7,125,8,78
10548,18,7,117,27,76
10549,4,4,45,5,35
10550,3,3,23,16,6
10551,9,9,217,121,26
10552,1,2,5,6,0
10553,4,3,20,11,10
10554,6,3,42,4,36
10555,1,3,36,10,6
10556,2,2,13,5,5
10557,0,1,4,3,1
10558,2,2,40,25,6
10559,1,12,5,15,1
10560,3,2,14,2,9
10561,1,2,18,14,3
10562,4,3,29,9,16
10563,0,2,4,6,1
10564,2,2,16,10,7
10565,1,2,4,8,0
10566,1,3,18,4,9
10567,1,3,3,12,1
10568,5,7,92,61,15
10569,2,3,16,5,9
10570,2,6,47,37,2
10571,4,1,7,8,0
10572,1,2,8,13,2
10573,5,7,53,30,22
10574,1,3,4,2,0
10575,1,4,30,44,4
10576,1,4,15,11,3
10577,1,6,22,27,0
10578,1,4,9,15,2
10579,1,4,2,4,1
10580,2,3,12,9,5
10581,1,1,3,4,1
10582,2,2,12,3,7
10583,4,3,20,4,15
10584,5,5,23,27,6
10585,1,2,21,12,4
10586,1,1,3,2,1
10587,2,2,12,6,4
10588,0,1,1,1,0
10589,4,5,29,2,24
10590,3,2,28,19,0
10591,3,4,44,7,25
10592,2,6,21,17,7
10593,6,5,53,27,22
10594,0,2,0,3,0
10595,8,3,75,13,48
10596,10,5,38,25,16
10597,2,8,17,39,5
10598,2,3,11,5,4
10599,1,2,4,6,0
10600,1,1,8,2,3
10601,3,2,19,7,10
10602,4,6,48,46,8
10603,2,8,32,21,7
10604,2,5,28,25,10
10605,1,5,7,15,0
10606,1,7,39,178,2
10607,0,0,0,1,0
10608,8,9,50,18,23
10609,0,0,0,4,0
10610,0,0,1,0,0
10611,1,2,5,7,3
10612,1,2,6,1,5
10613,1,5,12,23,0
10614,2,3,8,5,6
10615,3,4,17,13,6
10616,4,2,39,10,24
10617,1,6,10,10,2
10618,1,5,24,33,4
10619,1,2,6,5,1
10620,2,2,10,3,3
10621,2,3,10,17,0
10622,3,2,25,12,11
10623,4,8,40,39,13
10624,13,6,89,9,76
10625,0,3,3,1,1
10626,6,4,55,21,29
10627,4,4,14,7,7
10628,2,3,13,8,6
10629,1,1,9,7,3
10630,2,2,14,9,4
10631,1,6,12,11,2
10632,1,7,53,183,7
10633,2,2,11,5,8
10634,0,3,0,0,0
10635,5,2,68,30,5
10636,0,1,0,8,0
10637,1,3,16,17,1
10638,3,3,21,15,7
10639,2,3,12,11,3
10640,1,4,12,6,6
10641,0,2,6,5,1
10642,1,2,7,11,0
10643,10,5,72,10,57
10644,2,6,10,23,0
10645,9,4,58,3,52
10646,5,4,34,3,24
10647,1,3,5,7,1
10648,2,2,13,1,12
10649,1,1,5,6,1
10650,1,2,4,7,1
10651,6,4,60,13,30
10652,1,3,6,13,1
10653,2,2,12,12,0
10654,5,9,82,68,20
10655,1,3,5,5,2
10656,2,4,17,14,2
10657,3,5,39,31,11
10658,3,2,18,6,14
10659,0,2,6,6,1
10660,8,4,55,24,20
10661,12,6,103,7,66
10662,2,7,21,19,7
10663,1,2,7,6,3
10664,3,8,27,39,6
10665,4,4,44,25,20
10666,0,5,3,15,0
10667,4,3,33,7,16
10668,1,2,5,4,0
10669,7,10,60,45,23
10670,3,3,27,9,13
10671,1,3,6,5,0
10672,1,2,3,4,1
10673,5,5,57,2,35
10674,1,7,39,60,6
10675,2,4,16,4,12
10676,1,3,9,6,0
10677,2,3,19,26,0
10678,1,2,14,8,0
10679,7,3,44,10,37
10680,3,3,22,10,11
10681,4,3,35,5,22
10682,1,1,9,2,3
10683,2,3,24,13,11
10684,11,3,80,12,58
10685,1,9,18,58,4
10686,9,3,51,11,25
10687,1,0,2,4,1
10688,2,4,34,19,5
10689,9,5,70,6,62
10690,3,4,32,61,5
10691,1,2,7,16,2
10692,1,4,11,24,0
10693,7,10,58,42,23
10694,1,0,3,1,1
10695,1,3,10,8,3
10696,14,7,133,7,111
10697,3,7,38,28,6
10698,2,4,13,7,6
10699,4,4,59,19,24
10700,2,3,28,3,15
10701,2,3,3,8,0
10702,0,6,10,43,1
10703,3,5,18,26,3
10704,5,6,58,34,29
10705,7,4,67,4,53
10706,0,1,6,7,0
10707,9,4,48,8,33
10708,0,3,3,4,0
10709,3,8,24,15,7
10710,4,3,34,23,12
10711,4,4,28,30,9
10712,0,3,6,1,1
10713,2,2,5,3,2
10714,3,6,52,86,17
10715,6,5,38,9,24
10716,2,1,18,7,1
10717,3,5,45,57,4
10718,3,3,31,7,20
10719,2,3,9,5,5
10720,2,2,6,4,2
10721,9,4,46,6,33
10722,0,1,6,5,2
10723,2,6,14,17,2
10724,1,4,8,23,0
10725,1,2,16,10,7
10726,2,6,30,31,9
10727,1,2,3,5,1
10728,0,2,7,6,1
10729,4,3,14,13,3
10730,10,9,106,74,51
10731,1,2,5,10,0
10732,0,2,1,3,0
10733,4,4,17,12,4
10734,7,3,36,21,8
10735,3,3,30,15,18
10736,4,3,20,9,12
10737,1,2,6,3,1
10738,8,9,178,162,22
10739,1,2,20,5,6
10740,4,5,37,6,22
10741,7,3,35,7,14
10742,0,2,3,2,0
10743,7,5,67,53,20
10744,1,2,6,4,3
10745,4,3,29,16,13
10746,2,3,15,3,9
10747,8,4,82,10,63
10748,6,1,37,5,26
10749,2,6,27,49,4
10750,2,2,11,7,6
10751,2,2,9,7,4
10752,2,2,5,2,2
10753,6,3,32,7,24
10754,2,3,13,8,6
10755,1,2,13,9,3
10756,1,4,9,5,5
10757,0,1,1,3,0
10758,2,1,9,2,4
10759,3,2,9,9,1
10760,1,2,10,8,1
10761,1,3,10,6,2
10762,1,7,16,72,7
10763,2,4,18,5,5
10764,2,2,7,8,4
10765,1,4,5,16,1
10766,3,4,18,11,6
10767,4,2,19,3,8
10768,7,13,90,153,24
10769,3,4,24,8,13
10770,0,3,1,1,0
10771,6,7,43,6,21
10772,17,4,107,13,82
10773,2,5,17,12,4
10774,4,4,22,12,4
10775,2,2,11,5,5
10776,1,6,21,24,7
10777,2,2,18,9,5
10778,1,2,7,10,1
10779,0,2,6,5,1
10780,2,2,15,13,3
10781,5,3,46,25,13
10782,0,0,1,0,0
10783,4,5,35,14,17
10784,3,3,19,19,6
10785,1,2,4,3,0
10786,3,5,28,23,10
10787,1,0,0,4,0
10788,7,3,113,58,41
10789,1,3,8,7,2
10790,1,2,9,8,2
10791,1,5,12,11,2
10792,2,1,35,28,0
10793,6,5,46,27,19
10794,0,3,12,5,5
10795,1,3,6,11,0
10796,1,3,7,5,4
10797,3,1,25,7,5
10798,2,4,6,11,0
10799,1,4,17,54,0
10800,8,4,37,12,23
10801,2,3,20,21,6
10802,3,2,33,27,7
10803,3,4,12,10,7
10804,3,9,52,118,4
10805,2,5,38,62,9
10806,9,4,52,12,29
10807,0,0,3,0,2
10808,6,4,23,5,17
10809,13,4,85,29,57
10810,5,3,36,2,23
10811,1,8,34,75,1
10812,1,2,1,5,0
10813,6,3,44,8,35
10814,2,1,15,5,6
10815,1,3,14,5,8
10816,2,4,13,27,5
10817,0,3,6,12,0
10818,1,2,2,9,0
10819,10,6,40,39,15
10820,1,2,7,12,0
10821,1,3,11,9,3
10822,2,3,17,8,9
10823,3,1,28,14,2
10824,13,4,90,6,76
10825,1,1,3,5,0
10826,2,3,5,9,1
10827,3,3,29,10,14
10828,1,4,8,9,2
10829,10,5,79,13,63
10830,2,2,13,10,0
10831,10,5,60,6,47
10832,4,3,34,5,24
10833,2,1,3,7,0
10834,4,4,24,11,15
10835,2,6,31,63,0
10836,1,1,7,1,3
10837,4,5,53,8,37
10838,2,4,13,10,5
10839,3,4,9,3,6
10840,2,1,7,6,2
10841,2,3,22,16,7
10842,1,4,9,13,1
10843,7,4,68,32,23
10844,2,4,17,9,9
10845,2,2,8,6,1
10846,0,2,5,7,1
10847,3,3,14,5,10
10848,1,2,11,3,8
10849,0,3,9,10,1
10850,3,2,13,6,7
10851,2,3,20,33,4
10852,2,2,3,5,2
10853,4,2,22,16,2
10854,1,6,48,61,0
10855,1,2,6,4,4
10856,2,6,11,12,0
10857,1,1,7,4,3
10858,6,4,35,4,25
10859,3,3,27,2,19
10860,5,4,52,1,36
10861,0,5,7,4,1
10862,2,6,32,45,6
10863,0,1,2,2,0
10864,3,2,26,14,10
10865,1,3,7,6,0
10866,1,1,7,11,3
10867,5,4,45,12,28
10868,2,2,10,10,4
10869,3,4,24,20,2
10870,2,2,7,6,2
10871,4,5,39,17,15
10872,3,3,13,7,5
10873,17,7,93,7,74
10874,2,2,13,3,8
10875,4,3,19,10,11
10876,6,5,46,14,26
10877,2,3,13,6,3
10878,4,4,18,7,10
10879,5,11,150,140,6
10880,0,3,1,21,0
10881,3,2,15,2,11
10882,1,2,5,11,1
10883,2,3,9,7,2
10884,5,2,35,8,27
10885,2,4,30,10,11
10886,10,6,90,4,73
10887,1,2,4,2,1
10888,2,2,17,8,8
10889,0,3,3,3,1
10890,5,3,43,34,23
10891,4,4,40,27,13
10892,2,3,22,16,0
10893,4,2,25,7,12
10894,3,3,21,14,6
10895,0,1,0,4,0
10896,1,4,6,19,0
10897,7,4,51,14,33
10898,0,2,1,3,0
10899,3,1,17,20,0
10900,2,9,39,60,4
10901,4,2,26,7,17
10902,1,6,2,7,0
10903,6,4,40,7,28
10904,1,3,6,7,0
10905,4,3,11,5,7
10906,1,3,21,23,0
10907,8,5,58,27,31
10908,3,5,11,12,2
10909,1,2,2,5,0
10910,0,1,0,5,0
10911,0,2,0,0,0
10912,5,4,27,9,16
10913,2,3,25,7,15
10914,2,4,14,21,2
10915,1,5,13,8,3
10916,3,5,21,6,10
10917,0,2,4,0,2
10918,2,3,17,8,3
10919,1,5,10,9,1
10920,7,8,29,48,9
10921,4,6,42,36,26
10922,0,4,6,1,2
10923,2,2,10,16,1
10924,1,3,10,20,2
10925,1,2,4,10,2
10926,1,3,5,4,2
10927,1,1,1,6,0
10928,4,3,24,10,7
10929,2,2,7,8,0
10930,1,3,5,9,1
10931,0,1,2,5,0
10932,1,4,9,13,2
10933,2,4,9,24,0
10934,3,6,19,19,9
10935,7,7,76,8,45
10936,10,7,83,27,45
10937,5,6,57,23,23
10938,3,2,15,6,10
10939,5,3,25,17,10
10940,4,9,91,134,13
10941,0,0,4,0,1
10942,11,4,66,10,49
10943,6,4,45,19,14
10944,1,3,17,11,5
10945,4,3,16,14,1
10946,0,1,0,10,0
10947,6,4,37,11,21
10948,13,8,132,23,69
10949,4,3,19,15,8
10950,1,6,8,15,0
10951,0,2,1,6,0
10952,2,2,10,8,0
10953,1,4,12,12,0
10954,4,5,27,4,9
10955,11,5,64,5,51
10956,2,1,9,5,3
10957,6,5,31,23,9
10958,7,10,192,200,16
10959,0,1,6,6,0
10960,13,5,107,5,89
10961,1,4,9,2,5
10962,10,5,52,7,35
10963,3,7,21,11,13
10964,1,2,6,6,2
10965,2,3,26,18,7
10966,11,4,78,13,56
10967,0,2,10,8,0
10968,2,1,4,6,0
10969,6,3,55,21,30
10970,7,6,66,40,24
10971,5,1,13,8,2
10972,3,3,14,9,3
10973,5,5,58,26,24
10974,1,4,7,8,2
10975,0,3,4,4,0
10976,1,2,5,3,2
10977,3,4,33,4,22
10978,2,2,14,2,9
10979,0,1,5,1,3
10980,3,2,12,11,2
10981,5,6,30,28,8
10982,2,1,12,2,10
10983,4,1,9,5,4
10984,5,4,27,11,10
10985,4,6,64,41,15
10986,5,4,94,48,21
10987,2,2,5,8,0
10988,4,6,19,45,5
10989,4,4,37,10,21
10990,6,3,39,8,29
10991,1,3,12,3,7
10992,12,5,69,7,55
10993,0,1,0,3,0
10994,2,2,9,11,1
10995,4,4,31,1,23
10996,1,1,5,9,2
10997,3,4,24,2,21
10998,3,5,82,42,10
10999,7,6,43,18,22
11000,1,4,2,8,0
11001,6,3,48,11,31
11002,1,3,6,9,0
11003,5,7,77,67,14
11004,7,6,45,30,20
11005,0,1,0,1,0
11006,3,3,9,7,4
11007,1,2,6,4,2
11008,1,2,6,7,0
11009,4,8,73,50,12
11010,2,6,23,44,0
11011,1,2,5,3,4
11012,2,5,15,16,5
11013,3,5,19,8,11
11014,9,8,65,37,22
11015,8,7,81,20,45
11016,2,3,10,7,3
11017,2,3,13,2,9
11018,14,6,106,32,62
11019,2,3,7,10,0
11020,3,3,23,12,9
11021,1,3,10,1,8
11022,9,8,57,17,28
11023,1,2,7,4,4
11024,3,8,26,38,8
11025,2,4,29,20,0
11026,3,3,17,10,7
11027,4,4,51,21,17
11028,0,3,3,16,0
11029,1,2,4,3,2
11030,5,9,67,73,16
11031,7,6,55,9,43
11032,8,6,56,5,47
11033,7,5,66,32,20
11034,1,1,8,7,2
11035,1,3,11,11,2
11036,0,2,3,4,0
11037,6,3,52,13,28
11038,1,2,4,4,0
11039,2,2,11,6,4
11040,0,3,4,10,0
11041,1,2,4,4,0
11042,2,4,9,6,5
11043,2,2,9,7,2
11044,1,2,11,9,2
11045,1,3,5,3,4
11046,8,6,81,7,62
11047,3,7,35,13,17
11048,2,2,17,5,8
11049,2,4,32,22,8
11050,5,2,13,10,5
11051,3,2,13,12,1
11052,2,6,10,14,0
11053,3,2,18,12,0
11054,4,4,46,16,18
11055,5,12,28,36,9
11056,3,7,48,14,28
11057,2,2,10,2,4
11058,2,3,10,4,4
11059,11,5,52,21,29
11060,10,4,70,12,52
11061,3,2,15,13,4
11062,0,1,6,9,3
11063,1,2,6,7,1
11064,5,4,29,7,21
11065,9,3,110,18,60
11066,4,3,27,4,20
11067,1,6,36,25,3
11068,2,4,13,3,9
11069,3,2,25,22,6
11070,2,8,26,49,8
11071,0,1,0,8,0
11072,3,5,23,23,0
11073,5,2,28,3,24
11074,2,7,28,45,4
11075,1,1,4,2,3
11076,3,2,9,6,2
11077,1,2,3,6,2
11078,0,3,0,4,0
11079,0,4,0,0,0
11080,1,3,5,4,0
11081,2,5,12,6,4
11082,2,4,5,2,3
11083,1,2,5,2,2
11084,8,5,60,3,46
11085,0,4,7,15,1
11086,1,2,19,10,5
11087,1,2,13,6,2
11088,1,1,4,7,0
11089,0,1,2,4,0
11090,2,4,13,22,4
11091,3,8,40,55,8
11092,2,4,9,16,1
11093,4,3,26,12,16
11094,4,3,21,14,10
11095,5,5,41,19,28
11096,4,6,72,92,18
11097,1,3,3,11,0
11098,5,6,58,31,16
11099,0,3,2,1,1
11100,9,5,55,25,27
11101,2,3,16,3,8
11102,1,4,12,5,8
11103,2,4,63,65,4
11104,2,3,13,11,2
11105,3,1,20,5,14
11106,0,3,6,17,3
11107,24,8,143,27,106
11108,5,3,42,3,29
11109,3,3,24,13,9
11110,0,2,1,2,0
11111,1,2,5,11,1
11112,2,2,13,4,5
11113,2,3,13,7,9
11114,2,4,9,13,0
11115,6,11,150,141,6
11116,2,2,6,4,4
11117,3,1,21,10,8
11118,1,5,14,15,3
11119,8,5,44,19,25
11120,13,4,84,13,48
11121,3,3,13,4,11
11122,1,2,9,13,1
11123,0,4,12,41,0
11124,0,2,5,5,1
11125,1,6,13,37,0
11126,2,2,21,14,0
11127,10,6,48,16,29
11128,2,4,23,14,6
11129,4,5,30,21,10
11130,4,2,21,10,9
11131,3,3,22,16,6
11132,1,2,7,5,2
11133,0,1,1,4,0
11134,6,7,76,39,33
11135,6,3,24,12,5
11136,11,3,77,7,66
11137,3,6,27,60,2
11138,1,3,3,33,0
11139,1,3,6,7,3
11140,3,3,14,8,5
11141,5,6,34,35,9
11142,2,3,14,2,10
11143,1,3,9,7,3
11144,1,2,12,6,4
11145,4,9,54,64,6
11146,6,6,64,8,42
11147,7,4,40,8,27
11148,2,2,17,1,11
11149,4,6,100,61,20
11150,1,1,2,7,0
11151,2,3,12,7,6
11152,3,6,13,10,8
11153,3,3,7,9,3
11154,1,4,13,4,3
11155,8,7,50,11,32
11156,2,2,17,1,11
11157,2,1,8,5,3
11158,0,4,1,1,0
11159,2,5,10,17,3
11160,3,5,25,10,10
11161,2,3,21,5,14
11162,3,8,36,64,4
11163,3,3,12,9,6
11164,1,4,35,58,0
11165,2,3,17,9,3
11166,5,3,20,11,10
11167,3,4,13,12,5
11168,4,3,39,21,17
11169,3,5,16,24,3
11170,14,7,93,6,72
11171,1,1,2,4,0
11172,4,6,46,24,13
11173,1,2,7,7,2
11174,0,1,1,8,0
11175,6,3,32,12,11
11176,2,6,13,22,3
11177,6,5,64,8,40
11178,1,3,17,11,4
11179,0,4,3,37,0
11180,0,2,8,14,1
11181,5,3,37,6,25
11182,1,2,3,2,2
11183,2,2,8,27,0
11184,4,3,28,5,17
11185,4,3,41,24,9
11186,5,9,32,51,18
11187,2,2,26,21,4
11188,2,5,13,4,8
11189,0,2,1,2,0
11190,1,2,21,5,7
11191,2,5,10,5,3
11192,2,2,10,8,4
11193,1,4,10,25,0
11194,2,2,17,7,5
11195,2,2,13,12,1
11196,2,5,24,14,9
11197,0,2,2,19,0
11198,1,5,15,15,1
11199,1,2,5,6,0
11200,10,7,152,21,49
11201,5,4,44,6,28
11202,2,4,15,18,0
11203,4,3,52,32,0
11204,2,5,24,13,4
11205,2,3,17,20,4
11206,5,4,47,14,30
11207,2,3,45,5,24
11208,5,5,33,12,17
11209,3,4,44,3,26
11210,3,2,34,6,17
11211,0,10,3,18,0
11212,6,4,40,15,25
11213,3,3,20,8,9
11214,3,4,12,11,4
11215,1,2,12,3,9
11216,3,4,19,23,4
11217,3,2,17,6,7
11218,3,2,15,10,4
11219,1,5,14,17,4
11220,2,3,9,2,7
11221,1,6,21,15,4
11222,0,3,9,21,0
11223,1,4,11,11,2
11224,2,2,23,4,16
11225,2,4,23,9,6
11226,0,2,5,8,1
11227,9,6,59,14,35
11228,5,3,16,6,7
11229,12,4,88,7,69
11230,6,11,56,52,9
11231,0,5,4,10,0
11232,8,4,53,5,43
11233,1,3,17,12,3
11234,3,3,10,5,5
11235,35,7,267,20,222
11236,5,5,28,9,23
11237,3,3,33,6,19
11238,3,5,27,14,14
11239,2,5,24,19,7
11240,2,4,20,3,8
11241,4,4,39,22,17
11242,2,5,35,39,8
11243,2,4,4,7,1
11244,2,8,17,28,4
11245,3,7,16,26,4
11246,1,2,11,4,4
11247,4,4,35,26,12
11248,3,3,12,6,3
11249,2,2,9,6,1
11250,4,7,27,21,9
